	GSM2517014	GSM2517015	GSM2517016	GSM2517017	GSM2517018	GSM2517019	GSM2517020	GSM2517021	GSM2517022	GSM2517023	GSM2517024	GSM2517025
0610005C13Rik	23	8	10	3	6	28	17	24	12	21	23	11
0610006L08Rik	0	0	0	0	1	1	0	0	0	0	0	0
0610009B22Rik	130	55	41	26	289	155	135	169	145	202	95	127
0610009E02Rik	28	13	26	8	31	97	73	141	39	82	39	96
0610009L18Rik	18	18	11	10	12	22	21	25	4	17	10	22
0610010K14Rik	142	138	102	51	257	131	163	233	118	115	105	107
0610012D04Rik	0	0	0	0	0	1	2	0	0	0	0	0
0610012G03Rik	124	141	81	53	313	111	141	142	110	122	118	130
0610025J13Rik	1	0	0	0	1	0	0	4	0	0	0	1
0610030E20Rik	195	193	282	136	298	646	379	351	220	418	243	331
0610031O16Rik	1	0	1	0	0	2	0	0	2	0	0	0
0610033M10Rik	0	0	0	0	0	0	1	0	1	0	0	3
0610038B21Rik	1	0	1	1	2	4	4	0	0	2	1	3
0610039K10Rik	12	7	5	2	1	1	11	2	5	3	1	6
0610040B10Rik	19	20	16	10	29	72	55	52	24	54	57	52
0610040F04Rik	4	2	0	2	0	0	0	2	2	0	1	1
0610040J01Rik	1178	1173	968	557	311	560	572	1174	739	808	713	1039
0610043K17Rik	1	1	0	3	1	4	1	3	2	2	1	0
0710001A04Rik	2	0	0	1	0	6	1	1	0	6	0	0
1010001B22Rik	3	0	2	1	3	5	2	0	1	1	2	3
1100001I12Rik	0	0	0	0	0	0	1	1	1	1	1	0
1110002E22Rik	17	27	41	18	6	14	17	10	15	16	10	8
1110002J07Rik	0	1	1	2	5	1	1	2	1	2	1	4
1110002L01Rik	101	26	17	16	72	244	126	219	132	192	109	133
1110002O04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1110004F10Rik	580	762	527	342	755	556	542	814	415	650	459	508
1110006O24Rik	19	5	4	4	19	15	19	23	30	29	21	34
1110008E08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1110013H19Rik	10	3	2	1	10	8	6	12	18	15	11	12
1110015O18Rik	2	0	0	0	0	0	0	0	0	0	0	0
1110017D15Rik	11	10	12	5	3	15	16	24	11	15	8	5
1110018N20Rik	95	69	74	32	46	144	106	138	43	136	105	109
1110019B22Rik	3	4	5	3	0	1	0	2	2	2	0	0
1110019D14Rik	32	8	3	2	86	74	70	73	43	63	49	41
1110020A21Rik	29	13	9	5	30	25	32	26	39	25	15	19
1110025L11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1110028F11Rik	1	0	1	0	2	0	1	0	1	0	0	0
1110028F18Rik	0	0	0	2	0	1	2	0	0	1	1	5
1110032A03Rik	343	264	182	115	696	505	510	492	447	455	388	386
1110032F04Rik	0	1	1	1	0	8	0	0	0	0	1	0
1110035H17Rik	16	13	5	6	6	12	18	23	16	17	18	19
1110038B12Rik	63	35	32	25	87	61	60	84	53	80	28	59
1110038F14Rik	141	164	143	106	243	183	168	252	118	169	146	184
1110046J04Rik	18	16	24	8	19	19	32	15	21	18	7	5
1110051M20Rik	260	145	189	81	139	216	176	328	193	251	218	271
1110057P08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1110059E24Rik	131	86	74	50	409	246	156	171	146	170	100	179
1110059G10Rik	83	93	60	51	170	148	104	122	87	124	88	87
1110065P20Rik	147	167	115	67	206	168	199	233	156	257	159	192
1190001M18Rik	0	0	0	0	4	7	2	2	0	1	2	2
1190005I06Rik	4	3	2	0	38	4	14	9	3	6	4	5
1190007I07Rik	32	8	7	10	47	76	63	60	54	67	55	41
1190028D05Rik	0	0	0	0	0	1	0	0	0	0	0	0
1200007C13Rik	1	2	2	1	0	2	0	1	0	0	1	0
1300002E11Rik	124	91	65	29	150	270	165	171	110	182	136	135
1300014J16Rik	11	1	4	3	10	40	20	16	8	23	12	16
1500002C15Rik	54	63	46	37	35	70	70	74	49	75	41	88
1500002F19Rik	6	4	4	0	3	5	2	3	1	10	2	5
1500004A13Rik	272	232	303	138	140	435	320	393	219	383	288	266
1500009L16Rik	79	99	69	41	60	72	49	81	87	72	65	97
1500011B03Rik	392	387	315	183	519	560	565	865	445	630	433	550
1500012K07Rik	3	0	2	3	0	1	1	3	2	3	0	4
1500015A07Rik	121	70	62	30	39	92	57	134	52	108	73	99
1500015L24Rik	2	5	4	1	1	0	3	0	2	1	0	1
1500026H17Rik	38	20	12	11	27	46	31	34	28	46	34	35
1500032F14Rik	0	0	0	0	0	0	1	1	1	1	0	1
1500035N22Rik	2	0	1	0	0	0	0	1	1	0	4	0
1520401A03Rik	9	3	4	5	8	68	64	39	6	40	26	15
1600002D24Rik	0	0	1	0	0	0	0	0	0	0	0	0
1600010M07Rik	2	5	3	5	35	16	18	2	8	9	0	5
1600012H06Rik	289	312	242	157	506	436	387	442	273	398	278	301
1600012P17Rik	0	0	0	0	0	1	1	0	0	1	1	0
1600014C10Rik	205	46	24	22	807	211	393	436	269	263	229	306
1600014C23Rik	0	0	0	0	0	0	2	0	0	0	0	0
1600019K03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1600020E01Rik	130	96	65	62	88	358	215	210	103	243	161	151
1600022D10Rik	0	0	0	0	1	0	0	0	0	2	0	0
1600025M17Rik	0	3	1	1	0	3	0	1	1	0	0	1
1600027J07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1600029O15Rik	1	2	6	0	10	9	11	1	2	5	0	5
1700001C19Rik	6	10	15	8	10	7	6	15	4	5	1	14
1700001D01Rik	0	0	0	0	1	0	0	3	1	1	2	0
1700001F09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700001G01Rik	0	0	0	1	0	0	1	0	0	0	0	0
1700001G11Rik	6	3	1	2	4	14	1	8	4	5	1	6
1700001J03Rik	4	31	20	16	0	7	6	7	1	6	1	3
1700001J04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700001J11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700001K19Rik	4	0	2	2	2	3	8	3	2	6	2	7
1700001K23Rik	0	0	0	0	3	3	0	0	0	1	1	0
1700001L05Rik	36	33	31	12	43	93	47	72	36	57	38	41
1700001L19Rik	1	0	0	0	2	6	14	5	2	3	6	4
1700001N15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700001O22Rik	1	0	0	2	2	2	0	2	0	1	1	3
1700001P01Rik	0	1	0	0	1	0	1	0	0	1	0	1
1700003C15Rik	0	0	0	0	0	2	0	0	0	0	0	0
1700003D09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700003E16Rik	25	24	13	9	10	8	11	33	12	16	13	34
1700003E24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700003F12Rik	0	1	2	0	4	0	1	1	0	0	0	0
1700003G18Rik	1	0	0	0	0	0	1	1	0	2	0	0
1700003H04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700003I16Rik	4	5	1	5	0	3	1	4	0	2	2	1
1700003I22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700003L19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700003M07Rik	23	5	5	6	24	41	111	88	27	43	53	35
1700003N22Rik	0	1	0	0	0	0	0	0	0	0	0	0
1700003O11Rik	0	0	0	0	0	0	0	0	0	1	0	0
1700003P14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700006A11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700006F04Rik	1	1	0	0	0	2	0	1	0	3	1	0
1700006H21Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700006J14Rik	0	1	1	0	3	2	2	2	2	2	1	1
1700007E05Rik	2	3	4	3	0	1	0	0	0	2	0	2
1700007F19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700007H22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700007J10Rik	6	1	3	2	0	0	3	3	1	0	0	1
1700007K13Rik	11	2	3	0	2	5	10	13	8	10	6	10
1700007L15Rik	30	17	12	11	22	36	30	37	32	41	43	49
1700007M16Rik	0	0	0	0	0	0	1	0	0	0	0	0
1700007P06Rik	0	1	0	0	0	0	0	0	0	0	0	0
1700008B11Rik	4	2	1	0	0	3	2	4	0	4	1	1
1700008C04Rik	1	2	0	0	0	0	2	2	1	0	1	0
1700008J07Rik	59	30	16	9	30	44	47	112	63	60	51	96
1700008K24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700008N11Rik	0	0	0	0	1	0	0	0	0	0	1	0
1700008O03Rik	6	0	2	0	3	6	5	1	0	8	4	8
1700008P02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700009C05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700009J07Rik	0	0	1	0	0	2	1	0	0	0	0	3
1700009N14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700010B08Rik	0	0	2	1	1	5	2	1	1	0	1	0
1700010B13Rik	1	0	0	0	1	1	2	0	2	4	5	0
1700010D01Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700010G06Rik	0	0	1	0	3	1	0	0	1	2	0	0
1700010H22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700010I02Rik	0	0	1	0	1	0	0	0	0	0	0	0
1700010I14Rik	9	3	0	4	7	22	12	16	17	11	8	15
1700010J16Rik	0	0	0	0	0	1	0	0	0	0	0	0
1700010K23Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700010K24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700010L04Rik	1	0	1	1	0	0	0	2	1	1	1	1
1700010N08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700011B04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700011C11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700011D18Rik	1	0	0	0	1	0	0	0	0	0	0	0
1700011L03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700011L22Rik	0	0	0	0	0	0	0	0	0	0	0	1
1700011M02Rik	0	0	0	0	0	0	0	0	0	0	0	2
1700012A03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012B07Rik	1	0	0	0	2	0	0	0	2	0	0	2
1700012B09Rik	0	1	0	2	0	0	0	0	0	0	0	0
1700012C08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012C14Rik	0	0	0	0	0	1	0	0	0	1	0	0
1700012D14Rik	19	5	21	11	14	80	49	62	30	59	43	35
1700012D16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012E03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012I11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012J15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012P22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700013D24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700013F07Rik	7	3	1	1	4	18	16	15	13	14	11	14
1700013G24Rik	0	0	2	0	0	0	0	0	0	0	0	0
1700013H16Rik	0	0	0	0	0	1	0	0	0	0	0	0
1700013M08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700013N06Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700014B07Rik	1	0	0	0	0	0	0	0	1	0	0	1
1700014D04Rik	2	0	1	0	0	0	0	2	0	1	1	0
1700014F14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700014L14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700015C15Rik	0	0	0	0	0	0	0	0	0	0	0	1
1700015C17Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700015G11Rik	0	0	0	0	0	2	0	0	0	1	2	0
1700015H07Rik	0	0	0	0	0	0	0	0	1	0	0	0
1700015I17Rik	1	1	1	0	0	1	3	0	3	3	4	1
1700015O11Rik	0	0	0	0	0	0	0	1	0	1	0	0
1700016B01Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700016C15Rik	0	1	0	0	0	2	0	1	0	2	2	0
1700016D06Rik	1	2	3	3	0	8	6	1	0	4	3	3
1700016F12Rik	0	0	0	0	2	0	0	0	0	0	0	0
1700016G22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700016H03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700016H13Rik	0	0	0	0	0	0	1	0	0	0	0	0
1700016J18Rik	1	0	0	0	4	1	1	3	0	0	1	1
1700016K05Rik	0	0	0	0	0	0	0	0	0	1	0	0
1700016K19Rik	4	10	13	9	2	4	0	6	0	2	2	3
1700016L21Rik	1	1	1	0	4	2	3	1	0	2	0	2
1700016P03Rik	9	9	7	5	0	0	0	5	10	18	0	6
1700016P04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700017B05Rik	257	256	203	127	192	117	152	221	147	167	160	173
1700017G19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700017I07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700017J07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700017L05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700017M07Rik	0	2	3	1	0	1	1	1	0	1	0	1
1700017N19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018A04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018A23Rik	1	0	1	0	0	1	0	0	0	0	0	0
1700018B08Rik	1	0	0	0	0	0	0	0	0	0	0	0
1700018B24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018F24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018G05Rik	0	0	1	0	0	1	0	0	2	0	0	0
1700018L02Rik	18	23	15	9	26	33	22	31	19	32	22	32
1700018M17Rik	4	4	3	2	5	0	4	2	4	1	3	0
1700018P08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019A02Rik	0	0	0	0	0	0	0	0	0	0	0	1
1700019C18Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019D03Rik	417	220	213	114	298	407	359	317	343	432	277	354
1700019E08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019F05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019G24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019J19Rik	5	0	2	2	0	5	2	2	2	1	2	3
1700019L13Rik	9	5	3	3	2	6	0	1	1	3	0	2
1700019M22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019N19Rik	0	0	0	0	0	0	0	0	0	0	1	0
1700019P21Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020A23Rik	0	0	4	1	0	1	0	0	0	2	0	0
1700020D12Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020D14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020G17Rik	1	0	1	0	0	0	0	0	0	1	0	0
1700020L13Rik	3	0	5	0	2	11	7	5	1	3	3	3
1700020L24Rik	3	0	3	1	61	9	23	16	11	9	6	5
1700020M21Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020N01Rik	0	1	0	0	1	0	0	0	0	0	0	0
1700020N15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020N18Rik	1	0	0	0	0	0	1	2	0	0	0	0
1700021A07Rik	1	0	0	0	0	2	0	0	0	0	0	0
1700021F02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700021F07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700021F13Rik	0	0	0	0	4	0	0	0	2	0	0	1
1700021G15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700021J08Rik	4	8	8	3	2	14	11	5	5	3	3	17
1700021L23Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700021N21Rik	0	0	1	0	0	0	0	0	0	0	0	0
1700021P04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022A21Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022A22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022E09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022H01Rik	0	0	0	0	0	0	0	0	0	1	0	2
1700022H16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022I11Rik	6	3	4	1	0	1	0	0	1	3	1	0
1700022N22Rik	18	5	5	6	2	4	7	13	8	6	0	1
1700023C21Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700023F02Rik	0	0	0	0	0	1	0	0	0	0	0	0
1700023G09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700023H06Rik	7	1	3	0	5	1	1	2	1	1	2	2
1700024B05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024B18Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024G13Rik	0	0	0	0	2	0	0	0	0	0	0	0
1700024I08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024J04Rik	1	2	1	0	1	1	2	1	0	0	3	3
1700025B11Rik	0	0	0	0	0	0	0	1	0	0	0	0
1700025C18Rik	2	0	0	1	0	1	0	0	1	0	0	1
1700025D23Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025F24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025G04Rik	56	86	83	39	171	90	56	114	86	67	35	86
1700025H01Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025J12Rik	0	0	0	0	0	0	0	0	1	3	0	1
1700025K04Rik	1	1	1	1	7	22	17	24	8	23	35	20
1700025K24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025L06Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025M24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025N21Rik	2	0	0	0	0	4	0	0	3	0	0	3
1700025N23Rik	4	4	4	6	0	1	5	1	4	1	7	0
1700025O08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700026D11Rik	0	0	1	2	1	1	1	0	0	0	1	0
1700026F02Rik	1	0	0	0	0	0	0	0	0	0	0	0
1700026J12Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700026J14Rik	9	2	0	0	3	2	2	1	6	6	10	9
1700026N04Rik	0	0	1	0	0	0	2	3	0	3	0	0
1700027A07Rik	0	0	0	0	2	0	1	0	0	0	0	0
1700027A15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700027F06Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700027F09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700027H10Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700027I24Rik	0	0	0	1	0	1	0	0	1	0	0	0
1700027J07Rik	0	0	0	0	0	2	0	0	0	0	0	0
1700028B04Rik	1	0	2	0	0	0	1	4	2	0	1	0
1700028D13Rik	4	2	4	0	1	3	1	2	3	3	1	0
1700028E10Rik	18	14	7	6	15	34	12	28	17	19	15	27
1700028I16Rik	1	1	0	2	2	0	2	4	1	2	1	3
1700028J19Rik	5	16	3	5	1	13	3	4	4	10	8	0
1700028K03Rik	3	4	15	4	0	13	7	5	1	6	4	1
1700028M03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700028N14Rik	2	4	0	0	2	1	3	0	0	1	0	1
1700028P14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700028P15Rik	1	0	0	0	0	0	1	0	0	0	0	0
1700029B22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029E06Rik	1	1	1	2	1	4	1	0	3	2	2	5
1700029F12Rik	0	0	1	0	0	0	0	1	0	0	0	1
1700029H14Rik	0	0	1	0	0	1	1	0	0	0	0	0
1700029I15Rik	19	16	21	6	16	32	29	36	13	33	16	27
1700029J03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029J07Rik	132	52	47	29	56	272	220	220	102	239	187	199
1700029M03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029M20Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029N11Rik	0	0	0	0	0	0	0	0	1	0	0	1
1700030A11Rik	0	0	1	0	0	1	1	0	0	0	0	0
1700030C10Rik	127	77	80	33	58	121	137	220	137	167	162	223
1700030C12Rik	0	4	1	1	1	0	1	0	0	1	2	0
1700030C14Rik	0	0	0	0	0	0	3	4	0	3	2	1
1700030E10Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700030F04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700030J22Rik	10	1	2	1	16	6	4	6	14	16	5	13
1700030K09Rik	97	60	48	40	107	165	119	138	79	165	111	174
1700030L20Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700030L22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700030M09Rik	0	0	0	0	0	1	2	0	0	0	0	1
1700030N03Rik	5	2	3	5	2	11	9	3	0	4	2	2
1700030O20Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700031A10Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700031F05Rik	0	0	0	0	0	1	1	0	0	0	1	0
1700031F10Rik	0	0	1	0	0	0	0	0	0	0	0	0
1700031L13Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700031M16Rik	0	1	0	0	0	0	0	0	0	0	0	0
1700031P21Rik	0	1	0	0	1	0	0	0	0	0	2	0
1700034B16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700034E13Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700034G24Rik	0	0	1	0	0	2	0	0	0	0	0	0
1700034H15Rik	24	23	19	9	7	49	38	27	12	30	15	24
1700034I23Rik	7	3	6	2	1	6	3	2	10	7	5	6
1700034J05Rik	0	0	0	2	0	0	0	1	0	0	0	0
1700034K08Rik	0	2	1	1	0	0	0	0	0	0	0	0
1700034P13Rik	26	29	35	21	6	19	31	16	39	14	28	9
1700036A12Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700036G14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700036O09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700037C06Rik	1	0	0	0	0	5	3	5	0	2	5	2
1700037C18Rik	39	27	26	10	46	39	56	65	51	54	42	64
1700037F03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700037H04Rik	99	75	52	45	319	90	162	123	77	80	77	82
1700039E22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700039M10Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700039M15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700040D17Rik	16	9	7	10	3	16	7	11	4	15	9	15
1700040E09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700040F15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700040F17Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700040L08Rik	1	0	0	0	0	0	1	1	2	1	0	1
1700041B01Rik	0	0	1	0	0	0	0	0	0	0	0	0
1700041C23Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700041G16Rik	1	2	1	1	0	2	6	3	3	4	3	4
1700041I07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700041M05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700041M19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700042D02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700042G15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700042O05Rik	0	0	0	0	0	0	0	0	0	1	1	1
1700042O10Rik	3	0	2	2	1	5	2	0	2	2	1	2
1700044C05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700044K03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700045H11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700046C09Rik	0	0	0	0	0	0	0	0	0	1	0	0
1700047A11Rik	0	2	0	0	2	0	0	1	0	0	1	0
1700047E10Rik	8	9	6	1	1	2	4	1	2	6	5	1
1700047F07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700047G03Rik	1	0	1	0	500	15	118	5	18	4	40	6
1700047G07Rik	2	2	4	1	3	12	9	7	4	6	5	3
1700047K16Rik	3	6	3	3	5	11	6	7	3	4	6	1
1700047L14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700047M11Rik	1	0	1	1	3	2	1	6	1	2	2	7
1700048F04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700048M11Rik	2	0	1	0	1	5	4	1	1	5	6	0
1700048O14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700048O20Rik	4	5	2	4	17	14	15	13	7	4	8	5
1700048P04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700049E15Rik	0	1	0	1	1	8	0	5	0	2	6	5
1700049E17Rik1	0	0	0	0	0	0	0	0	0	0	0	0
1700049E17Rik2	0	0	0	0	0	0	0	0	0	0	0	0
1700049E22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700049L16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700051A21Rik	1	2	3	3	0	0	0	1	0	1	2	0
1700052H01Rik	0	0	0	2	0	0	0	0	0	0	0	0
1700052I22Rik	0	0	0	0	0	0	0	0	0	0	2	0
1700052K11Rik	59	18	23	10	80	69	98	123	71	104	87	92
1700054A03Rik	6	2	3	0	1	4	8	3	2	3	3	5
1700054K02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700054K19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700054M17Rik	0	0	0	0	1	0	2	1	0	0	1	0
1700054O05Rik	0	0	0	0	1	0	0	0	1	0	0	0
1700055C04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700055D18Rik	28	3	7	1	28	23	33	40	33	45	19	22
1700056E22Rik	18	29	12	9	22	11	6	18	6	9	13	13
1700056N10Rik	26	28	17	13	5	24	9	6	4	12	8	16
1700057G04Rik	0	2	0	1	0	1	0	0	0	0	0	0
1700057H15Rik	0	0	0	0	0	0	0	1	0	0	0	0
1700057H21Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700058P15Rik	3	7	3	1	1	4	3	4	0	2	4	3
1700060C16Rik	0	0	0	0	0	0	0	1	0	0	0	0
1700060C20Rik	1	3	3	1	0	0	0	0	0	0	0	0
1700060J05Rik	6	2	6	2	1	6	8	3	1	6	3	0
1700060O08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700061E17Rik	0	0	0	0	0	0	0	0	0	4	1	0
1700061E18Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700061F12Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700061H18Rik	0	0	0	0	0	0	0	0	1	0	0	0
1700061I17Rik	0	0	0	0	0	0	1	0	0	0	0	0
1700061J23Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700061N14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700062C10Rik	4	2	1	0	4	4	2	2	1	0	2	3
1700063A18Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700063D05Rik	11	2	11	8	0	17	7	21	3	11	13	10
1700063H04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700063H06Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700063J08Rik	11	14	7	3	4	12	2	5	6	4	5	10
1700063K16Rik	0	0	0	0	1	0	0	0	0	1	0	0
1700063O14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700064H15Rik	0	0	0	0	0	0	2	0	0	0	2	1
1700064J06Rik	1	0	0	0	0	0	0	0	0	0	0	0
1700064M15Rik	0	2	1	0	1	2	4	4	2	2	3	7
1700065D16Rik	1	0	2	0	1	0	0	0	0	0	0	1
1700065I16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700065J11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700065J18Rik	0	3	0	0	0	0	0	0	0	1	0	0
1700065L07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700065O20Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700066B17Rik	0	0	0	1	0	0	0	0	0	0	0	0
1700066B19Rik	2	1	0	0	3	10	14	6	7	4	6	6
1700066C05Rik	0	0	0	0	2	0	0	0	0	0	0	0
1700066J03Rik	4	1	0	0	0	4	3	1	0	0	0	4
1700066M21Rik	59	37	27	27	98	82	65	60	55	89	33	58
