	GSM4708547	GSM4708548	GSM4708549	GSM4708550	GSM4708551	GSM4708552
Gm14862	0	1	4	1	1	0
Gm14863	3	1	4	13	1	1
Gm14864	0	0	0	0	0	0
Gm14865	0	0	0	0	0	0
Gm14867	0	0	0	0	0	0
Gm14868	0	0	0	0	0	0
Gm14869	0	2	0	1	0	0
Gm14870	0	0	0	0	0	0
Gm14871	0	0	4	4	0	0
Gm14874	1	3	5	10	0	9
Gm14875	0	0	0	0	0	0
Gm14876	0	0	0	0	0	0
Gm14877	0	0	0	0	0	0
Gm14878	0	0	0	0	0	0
Gm14879	0	0	0	0	0	0
Gm14880	0	0	0	0	0	0
Gm14881	0	0	0	0	0	0
Gm14882	0	0	0	0	0	0
Gm14883	0	0	0	0	0	0
Gm14884	7	0	2	0	3	1
Gm14885	0	0	0	0	0	0
Gm14886	2	6	0	5	6	2
Gm14887	0	0	0	0	0	0
Gm14890	0	0	0	0	0	0
Gm14891	0	0	0	2	0	0
Gm14892	0	0	0	0	0	0
Gm14893	0	0	0	0	2	0
Gm14894	0	0	0	0	0	0
Gm14895	0	0	0	0	0	0
Gm14896	0	0	0	1	3	0
Gm14897	0	0	0	0	0	0
Gm14898	0	0	0	0	0	0
Gm14899	0	0	0	0	0	0
Gm14900	1	12	0	2	1	16
Gm14901	0	0	0	0	0	0
Gm14903	1	1	0	0	2	0
Gm14904	0	0	0	0	0	0
Gm14905	3	3	0	1	0	2
Gm14906	0	0	0	0	0	0
Gm14907	0	0	0	0	0	0
Gm14908	0	0	0	0	0	0
Gm14909	0	0	0	0	0	0
Gm14910	0	0	0	0	0	0
Gm14911	0	0	0	0	0	0
Gm14912	2	0	0	1	0	0
Gm14913	0	0	0	0	0	0
Gm14914	21	10	13	14	14	26
Gm14915	0	0	0	0	0	0
Gm14916	0	0	0	0	0	0
Gm14917	24	35	27	12	30	28
Gm14918	0	0	0	0	0	0
Gm14919	0	0	0	0	0	0
Gm14920	0	0	0	0	0	0
Gm14921	0	0	0	0	0	0
Gm14922	0	0	2	0	0	0
Gm14923	0	0	0	0	0	0
Gm14925	0	0	0	0	0	0
Gm14926	1	0	0	0	0	0
Gm14927	0	0	0	0	0	0
Gm14928	0	0	0	0	0	0
Gm14930	0	0	0	0	0	0
Gm14931	0	0	0	0	0	0
Gm14932	0	0	0	0	0	0
Gm14933	0	0	0	0	0	0
Gm14935	0	1	0	0	0	0
Gm14937	0	0	0	0	0	0
Gm14938	0	0	0	0	0	0
Gm14939	0	0	0	0	0	0
Gm14940	0	0	0	0	0	0
Gm14942	0	0	0	0	0	0
Gm14943	0	0	0	0	0	0
Gm14945	0	0	0	0	0	0
Gm14946	0	0	0	0	0	1
Gm14947	0	0	1	0	0	0
Gm14957	0	0	0	0	0	0
Gm14970	0	0	0	0	0	0
Gm14971	0	0	0	0	0	0
Gm14972	0	0	0	0	0	0
Gm14973	0	0	0	0	0	0
Gm14975	0	0	0	0	0	0
Gm14976	4	0	4	0	4	7
Gm14977	1	0	0	0	0	1
Gm14979	0	0	0	0	0	0
Gm14980	0	0	0	0	0	0
Gm14981	0	0	0	0	0	0
Gm14982	0	0	0	0	0	0
Gm14983	0	0	1	4	0	0
Gm14984	2	0	1	1	3	1
Gm14985	0	0	0	0	0	0
Gm14986	0	0	0	0	0	0
Gm14987	0	0	0	0	0	0
Gm14988	0	1	0	0	0	0
Gm14989	0	0	0	0	0	0
Gm14990	0	0	0	0	0	0
Gm14991	0	0	0	0	0	0
Gm14992	0	0	0	0	0	0
Gm14993	0	0	0	0	0	0
Gm14994	0	0	0	0	0	0
Gm14995	0	0	0	0	0	0
Gm14996	0	0	0	0	0	0
Gm14997	0	0	0	0	0	0
Gm14998	0	0	0	0	0	0
Gm14999	0	0	0	0	0	0
Gm15000	0	0	0	0	0	0
Gm15001	0	0	0	0	0	0
Gm15002	0	0	0	0	0	0
Gm15003	0	0	0	0	0	0
Gm15004	0	0	0	0	0	0
Gm15005	0	0	0	0	0	0
Gm15006	0	0	0	0	0	0
Gm15007	0	0	0	0	0	0
Gm15009	19	30	40	13	4	21
Gm15010	0	0	0	0	0	1
Gm15011	1	0	0	0	0	0
Gm15012	0	0	0	0	0	0
Gm15013	2	0	0	0	0	4
Gm15014	0	0	0	0	0	0
Gm15016	2	4	2	2	9	2
Gm15018	0	1	7	2	3	2
Gm15019	0	0	0	0	0	0
Gm15021	0	0	0	0	0	0
Gm15022	0	0	0	0	0	0
Gm15023	0	0	0	0	0	0
Gm15025	0	0	5	0	0	0
Gm15026	0	0	0	0	0	0
Gm15027	0	0	0	0	0	0
Gm15028	1	2	0	0	0	0
Gm15029	0	0	0	0	0	0
Gm15030	0	0	0	0	0	0
Gm15031	0	0	0	0	0	0
Gm15032	1	0	0	0	0	0
Gm15033	6	7	10	1	4	2
Gm15034	0	0	0	0	0	2
Gm15036	0	0	0	1	0	0
Gm15037	0	0	0	0	0	0
Gm15038	0	0	0	0	0	0
Gm15039	7	15	9	10	8	15
Gm15040	0	0	0	0	0	0
Gm15041	8	14	12	17	9	28
Gm15042	3	4	5	0	6	2
Gm15043	1	0	2	0	1	0
Gm15044	0	0	0	0	0	0
Gm15045	3	4	2	2	4	2
Gm15047	0	0	0	0	0	0
Gm15048	0	0	0	0	0	0
Gm15049	0	0	0	0	0	1
Gm15054	0	0	0	0	0	0
Gm15056	0	0	2	4	7	1
Gm15057	0	0	0	0	0	0
Gm15058	0	3	0	0	0	0
Gm15060	0	0	0	0	0	0
Gm15061	0	0	0	0	0	0
Gm15062	0	0	0	0	0	0
Gm15065	0	0	0	0	0	0
Gm15066	3	7	2	6	4	6
Gm15067	0	0	0	0	0	0
Gm15068	0	0	0	0	0	0
Gm15069	0	0	0	0	0	0
Gm15071	4	9	0	0	3	5
Gm15073	0	0	0	0	0	0
Gm15074	1	0	16	9	11	8
Gm15075	0	0	0	0	0	0
Gm15076	5	0	0	1	4	0
Gm15077	0	0	0	0	0	0
Gm15078	0	0	0	0	0	0
Gm15079	0	0	0	0	0	0
Gm15080	0	0	0	0	0	0
Gm15081	0	0	0	0	0	0
Gm15084	0	0	0	0	0	0
Gm15085	0	0	0	0	0	0
Gm15087	0	0	0	0	0	0
Gm15088	0	0	0	0	0	0
Gm15089	0	0	0	0	0	0
Gm15090	0	0	0	0	0	0
Gm15091	0	0	0	0	0	0
Gm15093	0	0	0	0	0	0
Gm15094	0	0	0	0	0	0
Gm15095	0	0	0	0	0	0
Gm15096	0	0	0	0	0	0
Gm15097	0	0	0	0	0	0
Gm15098	0	0	0	0	0	0
Gm15101	0	0	0	0	0	0
Gm15102	0	0	0	0	0	0
Gm15103	0	0	0	0	0	0
Gm15105	0	0	0	0	0	0
Gm15106	0	0	0	0	0	0
Gm15107	0	0	0	0	0	0
Gm15108	0	0	0	0	0	0
Gm15109	0	0	0	0	0	0
Gm15110	0	0	0	0	0	0
Gm15111	0	0	0	0	0	0
Gm15112	0	0	0	0	0	0
Gm15113	0	0	0	0	0	0
Gm15114	0	0	0	0	0	2
Gm15115	0	0	0	0	0	0
Gm15116	0	0	0	0	0	0
Gm15120	0	0	0	0	0	0
Gm15121	0	0	0	0	0	0
Gm15125	0	0	0	0	0	0
Gm15126	0	0	0	0	0	0
Gm15127	0	0	0	0	0	0
Gm15128	0	0	0	3	0	0
Gm15129	0	0	0	0	2	0
Gm15130	0	0	0	0	0	0
Gm15131	0	0	0	0	0	0
Gm15132	0	0	0	0	0	0
Gm15136	0	0	0	0	0	0
Gm15140	0	0	0	0	0	0
Gm15141	0	0	0	0	0	0
Gm15142	0	0	0	0	0	0
Gm15143	0	0	0	0	0	0
Gm15147	0	0	0	0	0	0
Gm15148	0	3	0	0	0	1
Gm15149	1	0	0	0	0	0
Gm15151	0	0	0	0	0	0
Gm15152	0	0	0	4	5	3
Gm15153	0	0	0	4	0	0
Gm15154	0	0	0	3	5	0
Gm15155	0	0	3	1	5	6
Gm15157	2	0	0	0	0	0
Gm15158	0	0	0	0	0	0
Gm15159	0	0	0	0	0	0
Gm15160	0	0	0	0	0	0
Gm15161	0	0	0	0	0	0
Gm15162	0	0	0	0	0	0
Gm15163	0	0	0	0	0	0
Gm15164	0	0	0	0	0	0
Gm15165	0	0	0	0	0	0
Gm15166	1	1	0	0	0	0
Gm15167	0	0	0	0	0	0
Gm15168	2	1	1	9	2	1
Gm15170	0	0	0	0	0	0
Gm15171	0	0	0	0	0	0
Gm15172	0	0	0	0	0	1
Gm15173	0	0	0	0	0	0
Gm15175	0	0	0	0	0	0
Gm15176	3	0	0	0	0	0
Gm15177	0	0	0	0	0	0
Gm15180	0	0	0	0	0	0
Gm15181	0	0	0	0	0	0
Gm15182	0	0	0	0	0	0
Gm15183	0	0	0	0	0	0
Gm15185	43	27	10	12	3	10
Gm15186	0	5	0	4	1	1
Gm15187	0	0	0	0	0	0
Gm15188	0	0	0	0	0	0
Gm15189	0	0	0	0	0	0
Gm15190	0	0	0	0	6	0
Gm15191	0	2	0	0	0	0
Gm15192	0	0	0	0	0	0
Gm15193	0	0	0	0	0	0
Gm15194	0	0	0	1	2	0
Gm15195	0	0	0	0	0	0
Gm15196	0	0	0	0	0	0
Gm15197	0	0	0	0	0	0
Gm15198	0	0	0	0	0	0
Gm15203	0	0	0	0	0	0
Gm15204	0	1	0	0	2	0
Gm15206	0	0	0	3	0	0
Gm15207	0	0	0	0	0	0
Gm15209	0	0	0	0	0	0
Gm15210	0	0	0	0	0	0
Gm15211	0	0	0	0	0	0
Gm15212	0	0	0	0	0	0
Gm15213	0	0	0	0	0	0
Gm15214	0	0	0	0	0	0
Gm15215	0	5	0	0	0	0
Gm15216	0	0	0	0	0	0
Gm15217	0	0	0	0	2	1
Gm15220	0	0	0	0	0	0
Gm15223	0	0	0	0	3	0
Gm15224	0	0	0	0	0	0
Gm15225	0	0	0	0	0	0
Gm15227	0	0	0	0	0	0
Gm15229	0	0	0	0	0	0
Gm15231	0	0	0	0	0	0
Gm15233	0	0	0	0	0	0
Gm15235	0	0	0	0	0	0
Gm15236	0	0	0	0	0	0
Gm15237	0	0	0	0	0	0
Gm15238	0	0	0	0	0	0
Gm15240	0	0	0	0	0	0
Gm15242	0	0	0	0	0	0
Gm15244	0	0	0	0	0	0
Gm15251	0	0	0	0	0	0
Gm15252	0	0	0	0	0	0
Gm15254	0	0	0	0	0	0
Gm15256	0	0	0	0	0	0
Gm15257	0	0	0	0	0	0
Gm15258	0	1	4	0	0	0
Gm15259	0	0	0	0	0	0
Gm15260	0	0	0	0	0	0
Gm15262	0	0	0	1	0	0
Gm15263	2	0	0	0	0	0
Gm15264	3	0	2	0	1	1
Gm15266	0	0	0	0	0	0
Gm15267	0	0	0	0	0	0
Gm15268	0	0	1	0	4	0
Gm1527	0	0	0	0	0	0
Gm15272	0	0	0	0	0	0
Gm15273	0	0	0	0	0	0
Gm15274	0	0	0	0	0	0
Gm15275	0	0	0	0	0	0
Gm15276	8	0	18	5	3	2
Gm15279	0	0	0	0	0	0
Gm15280	130	172	167	371	365	393
Gm15281	0	0	0	0	0	0
Gm15282	0	0	0	0	0	0
Gm15284	0	0	0	2	1	1
Gm15285	0	0	0	0	0	0
Gm15289	0	0	0	0	0	0
Gm15292	0	0	0	0	0	0
Gm15293	0	0	0	0	0	0
Gm15294	0	0	0	0	0	0
Gm15297	0	0	0	0	0	0
Gm15299	0	0	0	0	0	0
Gm15300	0	0	0	0	0	0
Gm15302	3	0	1	0	0	0
Gm15303	0	0	0	0	0	0
Gm15304	27	16	17	20	15	22
Gm15305	0	0	0	0	0	0
Gm15308	0	0	0	0	0	0
Gm15309	0	0	0	0	0	0
Gm15310	0	3	0	0	0	0
Gm15311	0	0	0	0	0	0
Gm15312	0	0	0	0	0	0
Gm15313	0	0	0	0	0	0
Gm15314	0	0	0	0	0	1
Gm15315	0	0	0	0	0	0
Gm15316	0	0	0	0	0	0
Gm15319	11	5	28	43	41	66
Gm15320	0	0	0	0	0	0
Gm15321	0	0	0	0	0	0
Gm15329	0	0	0	0	0	0
Gm15331	0	0	0	0	13	1
Gm15332	0	0	0	0	0	0
Gm15333	0	2	0	1	2	0
Gm15335	0	0	0	0	0	0
Gm15349	1	6	0	0	0	0
Gm15352	2	1	1	0	0	0
Gm15355	0	0	0	0	0	0
Gm15357	0	0	0	0	0	0
Gm15358	0	0	0	0	0	0
Gm15359	0	0	0	0	0	0
Gm15361	0	0	0	0	0	0
Gm15362	0	0	0	0	0	0
Gm15363	0	0	0	0	0	0
Gm15364	0	0	0	0	0	0
Gm15365	0	0	0	0	0	0
Gm15366	2	0	1	2	6	3
Gm15367	0	1	2	0	2	1
Gm15368	0	0	1	1	5	4
Gm15369	0	0	0	0	0	0
Gm15370	0	0	0	0	0	0
Gm15371	0	0	0	0	0	0
Gm15372	0	0	0	0	0	0
Gm15373	0	0	0	0	0	0
Gm15374	0	5	0	0	0	1
Gm15375	0	0	0	0	0	0
Gm15376	0	0	0	0	0	0
Gm15377	0	0	0	0	0	0
Gm15378	0	0	0	0	0	0
Gm15379	4	0	2	0	0	0
Gm15381	0	0	0	0	0	0
Gm15382	2	0	1	0	0	4
Gm15383	0	0	0	0	2	2
Gm15385	1	0	0	0	2	0
Gm15387	364	289	263	691	536	542
Gm15388	0	0	0	0	0	0
Gm15390	0	0	0	0	0	0
Gm15393	0	0	0	0	0	0
Gm15394	0	0	0	0	0	0
Gm15399	0	0	1	0	0	0
Gm15400	0	1	0	1	0	0
Gm15403	0	0	0	0	0	0
Gm15421	0	1	0	1	0	2
Gm15422	1	0	0	2	2	1
Gm15425	21	11	2	22	25	24
Gm15426	2	3	1	0	11	2
Gm15427	1	3	0	9	3	3
Gm15428	0	0	0	0	0	0
Gm15429	0	0	0	0	0	0
Gm15432	0	0	0	0	0	0
Gm15433	0	1	0	5	0	2
Gm15440	43	32	14	34	29	39
Gm15442	0	0	0	0	0	0
Gm15443	10	2	4	19	15	15
Gm15446	169	349	229	273	256	274
Gm15448	0	0	2	3	0	3
Gm15452	1	0	0	0	0	6
Gm15453	0	0	0	0	0	0
Gm15454	0	1	0	0	1	1
Gm15455	0	0	2	0	0	0
Gm15459	3	1	2	3	7	11
Gm15460	1	0	0	0	0	1
Gm15464	2	0	0	0	0	1
Gm15465	0	0	0	0	0	0
Gm15466	1	1	1	0	0	1
Gm15467	0	0	0	0	0	0
Gm15470	5	7	5	7	31	4
Gm15476	0	0	0	0	0	0
Gm15480	0	0	0	0	8	2
Gm15481	2	1	0	3	0	0
Gm15483	1	2	0	3	0	1
Gm15484	4	5	2	9	6	11
Gm15487	91	1	72	111	35	77
Gm15488	0	0	0	0	0	1
Gm15490	0	0	0	0	0	0
Gm15493	0	0	0	0	0	0
Gm15495	0	0	4	2	0	2
Gm15497	9	2	3	2	3	5
Gm15500	7111	5056	5721	10418	7972	9297
Gm15501	3	0	0	0	0	0
Gm15502	0	0	0	0	8	3
Gm15504	0	0	0	0	0	0
Gm15508	0	0	0	0	0	0
Gm15515	16	21	13	11	11	19
Gm15516	0	0	0	0	0	0
Gm15517	2	1	1	1	4	4
Gm15519	0	0	0	0	0	0
Gm15526	0	0	0	0	0	0
Gm15528	0	0	0	1	4	0
Gm15529	0	0	0	0	0	0
Gm1553	0	0	0	0	0	0
Gm15530	0	0	1	0	2	0
Gm15531	0	0	0	0	0	0
Gm15532	0	0	0	0	0	0
Gm15534	0	0	0	0	0	0
Gm15536	0	0	0	0	0	0
Gm15538	7	7	8	3	8	7
Gm15539	7	14	13	11	4	6
Gm15542	10	33	10	37	42	41
Gm15544	0	0	0	0	0	3
Gm15546	0	0	0	0	0	0
Gm15547	0	2	0	3	0	3
Gm15549	1	0	4	4	11	6
Gm15550	0	0	3	0	0	2
Gm15553	0	0	0	0	0	0
Gm15554	0	0	0	0	0	3
Gm15557	0	1	0	0	0	0
Gm15560	0	3	2	1	4	0
Gm15565	0	3	0	0	0	0
Gm15566	1	0	0	0	0	2
Gm15568	17	19	12	43	28	35
Gm15570	2	0	0	3	3	0
Gm15571	0	0	0	0	0	0
Gm15572	0	0	0	0	0	4
Gm15573	3	0	0	0	0	0
Gm15574	0	0	0	0	0	0
Gm15575	5	2	0	1	3	4
Gm15576	0	0	0	0	0	0
Gm15578	0	4	0	1	0	0
Gm15580	0	2	0	0	0	0
Gm15583	0	0	0	0	0	0
Gm15586	0	0	0	0	0	0
Gm15590	1	1	0	1	0	2
Gm15593	0	0	0	0	0	0
Gm15595	0	0	0	0	0	0
Gm15596	0	0	0	0	0	0
Gm15599	0	4	0	3	0	0
Gm156	0	0	0	1	0	0
Gm15602	0	0	0	1	0	0
Gm15603	1	3	0	22	20	18
Gm15604	9	1	0	5	7	3
Gm15607	0	10	0	2	0	0
Gm15610	3	0	0	0	0	0
Gm15613	3	2	7	2	4	1
Gm15615	0	0	0	0	0	0
Gm15616	0	0	0	0	0	0
Gm15617	0	0	0	0	0	0
Gm15618	0	0	0	0	0	0
Gm15620	0	0	0	0	0	0
Gm15621	2	0	0	5	0	4
Gm15625	0	0	0	0	3	0
Gm15626	0	0	0	0	0	0
Gm15636	1	0	0	1	0	0
Gm15644	7	12	2	0	3	1
Gm15645	4	2	6	4	11	6
Gm15653	2	0	0	0	3	2
Gm15654	0	0	0	0	0	0
Gm15659	0	0	0	0	0	0
Gm15660	0	0	0	0	0	0
Gm15661	0	0	0	0	0	0
Gm15662	428	495	368	158	228	219
Gm15664	0	0	0	0	0	2
Gm15665	1	0	5	0	0	0
Gm15666	1	0	0	3	5	0
Gm15667	8	0	3	4	0	3
Gm15670	0	0	0	0	0	0
Gm15678	0	0	0	0	0	0
Gm15681	99	127	130	21	5	23
Gm15682	0	0	1	0	0	0
Gm15692	0	0	0	0	0	0
Gm15693	0	0	0	0	5	1
Gm15694	0	4	0	0	1	5
Gm15696	7	0	19	11	22	15
Gm15697	10	20	11	9	5	14
Gm15698	3	7	5	9	5	3
Gm15702	0	0	0	0	0	0
Gm15703	2	2	10	2	2	0
Gm15707	0	2	2	0	0	0
Gm15709	0	0	0	0	0	0
Gm15710	0	0	0	8	12	4
Gm15711	0	0	1	0	4	0
Gm15712	0	1	2	0	0	0
Gm15714	0	0	0	0	0	0
Gm15715	2	6	3	2	5	1
Gm15719	3	0	0	4	6	2
Gm15720	0	0	0	0	0	0
Gm15725	0	0	0	0	0	0
Gm15727	7	11	0	8	8	2
Gm15730	0	0	0	0	0	0
Gm15732	0	0	0	0	0	0
Gm15733	0	0	0	0	0	0
Gm15737	9	4	3	6	4	8
Gm15739	3	14	11	11	9	10
Gm15740	0	0	0	0	0	0
Gm15741	0	0	0	0	0	0
Gm15744	0	0	0	0	0	0
Gm15745	0	0	0	0	0	0
Gm15746	0	0	0	0	2	2
Gm15750	0	0	0	1	2	1
Gm15752	0	0	0	0	0	0
Gm15753	6	12	3	12	3	4
Gm15754	0	0	0	0	0	0
Gm15760	11	3	1	10	8	8
Gm15763	0	1	0	0	0	3
Gm15765	1	0	0	1	0	0
Gm15766	0	0	0	0	0	0
Gm15770	0	1	0	0	0	2
Gm15772	0	0	1	1	0	2
Gm15773	0	0	0	0	0	0
Gm15776	0	0	0	0	0	0
Gm15778	0	0	0	0	0	0
Gm15779	1	5	1	0	0	3
Gm15780	0	0	1	0	1	0
Gm15781	0	0	0	0	0	0
Gm15782	0	0	0	0	0	0
Gm15783	2	0	0	0	0	0
Gm15784	2	5	1	0	1	1
Gm15785	0	0	1	1	0	2
Gm15786	0	0	0	0	0	0
Gm15789	5	6	2	8	3	3
Gm15790	0	0	0	0	0	0
Gm15791	0	0	2	0	5	3
Gm15793	4	0	5	1	7	3
Gm15794	0	0	0	0	0	0
Gm15795	0	3	0	1	3	0
Gm15796	0	0	0	0	0	0
Gm15798	2	0	3	5	5	2
Gm15799	0	1	1	6	3	2
Gm15800	1592	1618	1548	1885	2317	2337
Gm15801	0	8	0	1	4	3
Gm15803	0	0	0	0	2	0
Gm15806	0	0	0	0	0	0
Gm15807	27	37	9	11	19	26
Gm15808	0	0	0	0	0	0
Gm15812	14	10	24	33	29	35
Gm15815	0	0	0	0	0	0
Gm15820	0	2	2	0	0	1
Gm15821	41	22	25	39	27	25
Gm15823	5	4	2	4	2	4
Gm15824	0	0	7	2	1	4
Gm15826	0	0	0	0	0	0
Gm15828	0	0	0	0	0	0
Gm15833	0	0	0	0	0	0
Gm15836	0	0	1	1	6	1
Gm15838	0	0	0	0	0	0
Gm15840	0	0	0	0	0	0
Gm15842	1	1	1	1	4	5
Gm15843	0	0	0	0	0	0
Gm15844	0	0	0	0	0	0
Gm15846	2	4	5	5	1	4
Gm15847	0	0	0	0	0	1
Gm15854	0	0	0	0	0	0
Gm15861	0	0	0	0	0	0
Gm1587	0	0	0	0	0	0
Gm15877	0	0	0	1	1	0
Gm15878	2	8	1	7	7	14
Gm15881	0	0	0	0	0	0
Gm15885	0	0	0	0	0	0
Gm15896	0	0	0	0	0	0
Gm15897	2	3	1	3	8	4
Gm15899	0	0	0	0	0	0
Gm15900	0	0	0	0	0	0
Gm15901	8	0	2	1	5	5
Gm15905	0	0	0	0	0	0
Gm15913	0	0	0	0	0	0
Gm15914	3	0	3	0	4	2
Gm15916	2	1	8	2	0	0
Gm15920	22	191	39	165	137	135
Gm15921	2	0	4	2	0	8
Gm15922	0	2	0	0	5	0
Gm15923	0	1	0	1	0	0
Gm15925	0	0	0	0	0	1
Gm15926	0	0	0	0	0	0
Gm15928	0	0	0	0	0	0
Gm15930	0	0	0	0	0	0
Gm15931	4	0	3	0	0	0
Gm15933	0	2	0	0	0	0
Gm15936	0	0	0	1	1	2
Gm15937	2	0	0	1	0	3
Gm15946	0	0	0	0	0	0
Gm15950	20	17	17	24	20	16
Gm15951	1	0	0	2	4	1
Gm15953	5	2	4	7	6	12
Gm15957	0	0	1	0	0	0
Gm15959	0	0	0	0	0	0
Gm15967	0	0	0	0	0	0
Gm15968	0	0	0	0	0	0
Gm15970	0	0	0	0	0	0
Gm15971	0	0	6	0	5	1
Gm15974	0	0	0	0	0	0
Gm15975	0	3	0	4	3	1
Gm15981	0	7	0	1	3	2
Gm15982	1	0	0	2	1	0
Gm15986	0	0	0	0	0	0
Gm15988	5	0	1	0	0	0
Gm15989	0	0	4	1	1	1
Gm15994	0	4	3	10	13	2
Gm16005	0	0	0	0	0	0
Gm16007	0	0	0	0	0	0
Gm16011	79	113	88	124	77	133
Gm16016	2	0	1	0	0	1
Gm16017	0	0	0	0	0	0
Gm16020	0	0	0	1	0	0
Gm16021	0	0	0	0	0	0
Gm16026	1	0	0	2	1	4
Gm16027	0	0	0	0	2	0
Gm16030	0	0	0	0	0	0
Gm16032	0	0	0	0	0	0
Gm16038	0	0	0	0	0	0
Gm16042	96	82	94	180	105	157
Gm16044	24	16	16	24	19	23
Gm1604a	1	3	4	6	0	2
Gm1604b	3	3	0	0	0	1
Gm16053	0	3	0	0	0	1
Gm16056	0	0	0	0	0	0
Gm16057	0	0	0	0	0	0
Gm16060	1	3	0	0	1	5
Gm16061	0	3	4	7	3	5
Gm16071	5	0	7	7	6	10
Gm16072	10	14	13	11	20	10
Gm16073	0	1	1	2	6	6
Gm16074	0	2	0	1	1	0
Gm16077	0	0	0	0	0	0
Gm16082	0	0	0	0	0	0
Gm16089	0	0	0	3	0	0
Gm16100	0	0	0	0	0	0
Gm16101	0	0	0	0	0	0
Gm16102	0	0	0	0	0	0
Gm16103	0	2	0	0	0	1
Gm16106	0	0	0	0	0	0
Gm16107	0	0	0	0	0	1
Gm16111	2	0	0	0	0	0
Gm16112	0	0	0	0	0	0
Gm16113	1	3	0	3	6	0
Gm16114	0	0	0	2	0	0
Gm16123	0	0	0	0	0	0
Gm16125	0	5	0	3	1	0
Gm16128	1	10	4	7	1	2
Gm16129	0	2	0	1	1	1
Gm16134	0	0	0	0	0	0
Gm16138	0	0	1	0	0	0
Gm16139	3	1	0	0	1	0
Gm16147	2	4	1	19	13	15
Gm16148	3	6	3	3	0	2
Gm16149	0	0	0	0	0	1
Gm16162	0	0	0	0	0	1
Gm16164	0	0	0	0	0	0
Gm16165	0	0	1	0	1	0
Gm16166	9	10	4	11	7	10
Gm16167	0	1	1	0	0	1
Gm16171	1	2	2	1	5	7
Gm16177	0	1	0	0	1	2
Gm16179	4	0	0	1	3	3
Gm16181	13	6	10	10	11	7
Gm16184	4	8	7	1	0	4
Gm16186	0	0	0	0	0	0
Gm16198	0	0	0	0	0	0
Gm16199	5	8	12	11	6	15
Gm16200	0	0	0	0	0	0
Gm16202	2	0	0	0	0	0
Gm16204	0	5	5	2	5	3
Gm16205	0	2	0	0	1	0
Gm16209	8	8	9	10	19	27
Gm16210	2	5	1	1	0	0
Gm16215	0	0	0	0	0	0
Gm16216	1	8	1	0	2	3
Gm16218	0	0	0	3	0	0
Gm16219	0	1	0	0	0	0
Gm16221	0	0	0	1	0	0
Gm16223	31	39	60	35	58	39
Gm16228	0	0	0	0	0	0
Gm16232	3	0	3	0	0	0
Gm16236	0	0	0	0	0	0
Gm16238	2	0	4	0	0	0
Gm16242	0	0	0	0	0	0
Gm16250	0	0	0	0	0	0
Gm16253	39	44	52	50	55	48
Gm16254	8	1	6	3	9	5
Gm16259	0	2	1	1	0	6
Gm16260	1	6	0	0	3	0
Gm16261	0	0	0	0	0	0
Gm16265	0	0	0	0	1	0
Gm16269	0	0	0	0	0	0
Gm16270	0	0	3	0	0	1
Gm16273	3	3	0	1	3	3
Gm16274	1	0	0	0	0	0
Gm16276	1	3	0	1	0	2
Gm16284	0	0	0	0	0	0
Gm16285	0	9	0	0	1	2
Gm16286	1409	1403	1383	2234	1697	2028
Gm16288	0	3	0	1	12	2
Gm16289	0	0	0	0	0	0
Gm16290	0	0	0	0	0	0
Gm16296	0	0	0	0	0	0
Gm16297	0	0	0	0	0	0
Gm16298	0	0	0	0	0	0
Gm16300	0	0	1	0	0	0
Gm16301	0	0	0	0	0	0
Gm16303	0	0	0	0	0	0
Gm16304	0	0	0	0	0	0
Gm16305	0	0	0	0	0	2
Gm16307	0	0	0	0	0	2
Gm16314	26	15	31	78	84	77
Gm16318	1	0	0	0	0	0
Gm16326	0	0	0	0	0	0
Gm16327	0	0	0	0	0	0
Gm16328	0	0	0	0	0	0
Gm16329	0	0	0	0	0	0
Gm16330	0	0	0	0	0	0
Gm16331	0	0	3	0	5	5
Gm16332	0	0	4	0	1	1
Gm16335	0	0	0	0	0	0
Gm16340	59	81	52	44	39	65
Gm16342	0	0	0	0	0	0
Gm16345	0	0	0	0	0	0
Gm16353	11	0	0	7	5	5
Gm16354	0	0	0	0	0	0
Gm16355	0	0	0	0	0	0
Gm16356	0	0	0	0	0	0
Gm16357	0	0	0	0	0	0
Gm16358	0	0	0	0	0	0
Gm16359	0	0	0	0	1	0
Gm16362	0	0	0	0	0	0
Gm16363	0	1	0	0	0	0
Gm16367	0	0	0	0	0	0
Gm16368	0	0	0	0	0	0
Gm16372	0	0	0	2	0	0
Gm16373	0	0	0	0	0	0
Gm16378	1	0	1	5	10	6
Gm16379	0	3	4	3	2	0
Gm16380	0	0	0	0	2	0
Gm16381	0	0	0	0	1	0
Gm16383	0	0	0	0	0	0
Gm16387	0	0	0	0	0	0
Gm16391	0	0	0	0	0	0
Gm16394	0	0	0	0	0	0
Gm16397	0	0	0	0	0	0
Gm16399	0	0	0	0	0	0
Gm16400	0	0	0	0	0	0
Gm16404	0	0	0	0	0	0
Gm16405	0	0	0	0	0	0
Gm16407	0	0	0	0	0	0
Gm16409	0	0	0	0	0	2
Gm16410	0	0	0	1	0	0
Gm16411	0	0	0	0	0	0
Gm16412	0	0	0	0	0	0
Gm16415	0	0	0	0	0	0
Gm16416	0	0	0	0	0	0
Gm16418	0	0	0	0	0	0
Gm16420	3	0	8	11	5	11
Gm16421	0	0	0	2	0	0
