	GSM4795609	GSM4795610	GSM4795611	GSM4795612	GSM4795613	GSM4795614
ENSG00000235308	2	0	0	0	3	0
ENSG00000235319	2	9	3	2	2	1
ENSG00000235321	0	0	0	0	0	0
ENSG00000235324	0	0	0	1	0	0
ENSG00000235328	2	0	0	2	0	0
ENSG00000235329	0	0	0	0	0	0
ENSG00000235337	0	0	0	0	0	0
ENSG00000235347	4	0	3	0	0	0
ENSG00000235349	0	0	0	0	0	0
ENSG00000235350	0	0	0	0	1	0
ENSG00000235351	7	2	5	3	2	0
ENSG00000235356	2	3	3	2	1	1
ENSG00000235371	2	1	0	0	0	2
ENSG00000235377	0	0	0	0	1	6
ENSG00000235381	19	15	27	15	14	19
ENSG00000235386	0	0	0	0	0	0
ENSG00000235389	0	0	0	0	0	0
ENSG00000235390	0	2	2	0	1	0
ENSG00000235391	0	0	0	0	0	0
ENSG00000235399	0	0	0	0	0	0
ENSG00000235400	0	0	0	0	0	0
ENSG00000235403	0	0	0	0	0	0
ENSG00000235410	2	2	0	0	0	1
ENSG00000235415	0	0	0	0	0	0
ENSG00000235419	7	0	0	2	0	1
ENSG00000235421	0	0	0	0	0	2
ENSG00000235426	0	0	0	0	0	0
ENSG00000235427	5	3	7	2	7	10
ENSG00000235429	0	0	0	0	0	0
ENSG00000235431	0	0	0	0	0	0
ENSG00000235432	1	0	0	0	0	0
ENSG00000235435	0	0	0	0	0	0
ENSG00000235445	0	0	0	0	0	0
ENSG00000235449	3	2	0	0	0	0
ENSG00000235450	1	0	0	0	0	3
ENSG00000235460	0	0	1	0	0	0
ENSG00000235461	0	0	0	0	0	0
ENSG00000235463	0	0	0	0	0	0
ENSG00000235464	0	0	0	0	0	0
ENSG00000235480	0	0	0	2	0	0
ENSG00000235485	0	0	0	0	0	0
ENSG00000235494	0	1	0	0	1	0
ENSG00000235495	0	0	0	0	0	0
ENSG00000235498	0	0	0	0	0	0
ENSG00000235499	0	6	0	0	0	0
ENSG00000235503	0	0	0	0	0	0
ENSG00000235510	0	0	0	0	0	0
ENSG00000235518	0	0	0	0	0	0
ENSG00000235522	4	5	10	0	2	2
ENSG00000235523	1	0	0	0	0	0
ENSG00000235526	9	3	5	9	13	2
ENSG00000235533	0	0	0	0	0	0
ENSG00000235536	0	0	0	0	0	0
ENSG00000235537	0	0	0	0	0	0
ENSG00000235538	4	0	3	1	2	2
ENSG00000235540	1	1	1	1	1	1
ENSG00000235546	0	0	0	0	0	0
ENSG00000235561	0	0	0	0	0	0
ENSG00000235563	0	0	0	0	0	0
ENSG00000235564	0	0	0	0	0	0
ENSG00000235572	0	0	0	0	0	0
ENSG00000235573	0	0	0	0	0	0
ENSG00000235574	0	2	0	0	0	0
ENSG00000235575	0	0	0	0	0	0
ENSG00000235577	0	0	0	0	0	0
ENSG00000235578	0	0	0	1	0	0
ENSG00000235581	0	0	0	0	0	0
ENSG00000235582	0	0	0	0	0	0
ENSG00000235583	0	0	0	0	0	0
ENSG00000235584	11	4	7	3	5	9
ENSG00000235586	1	1	0	0	0	1
ENSG00000235592	0	0	0	0	0	0
ENSG00000235594	0	0	0	0	0	0
ENSG00000235605	0	0	1	0	0	0
ENSG00000235609	76	44	43	52	44	48
ENSG00000235610	0	0	0	0	0	0
ENSG00000235612	0	0	0	0	0	0
ENSG00000235615	0	0	0	1	1	0
ENSG00000235617	0	0	0	0	0	0
ENSG00000235620	0	0	0	0	0	0
ENSG00000235625	0	0	0	0	0	0
ENSG00000235635	0	0	4	2	0	0
ENSG00000235637	0	0	0	0	0	0
ENSG00000235639	0	0	0	0	0	0
ENSG00000235653	0	0	0	0	0	0
ENSG00000235659	0	0	0	0	0	0
ENSG00000235668	0	0	1	0	0	0
ENSG00000235672	6	5	5	1	1	5
ENSG00000235673	0	0	0	0	0	0
ENSG00000235679	0	0	0	0	0	0
ENSG00000235681	8	3	9	4	8	0
ENSG00000235683	0	1	0	1	3	1
ENSG00000235685	0	0	0	2	1	0
ENSG00000235689	0	0	0	0	0	0
ENSG00000235705	0	0	0	0	0	0
ENSG00000235707	0	0	0	0	0	0
ENSG00000235713	0	0	0	0	0	0
ENSG00000235721	0	0	0	0	0	0
ENSG00000235725	1	0	0	1	0	0
ENSG00000235726	11	3	9	11	5	5
ENSG00000235728	0	0	0	0	0	0
ENSG00000235729	0	0	0	0	0	0
ENSG00000235736	0	0	0	0	0	0
ENSG00000235738	0	0	0	0	0	0
ENSG00000235742	0	0	0	0	0	0
ENSG00000235743	0	0	0	0	0	0
ENSG00000235749	2	3	1	0	0	0
ENSG00000235756	0	0	0	0	0	0
ENSG00000235772	0	0	0	0	0	0
ENSG00000235774	0	0	0	0	0	0
ENSG00000235775	0	0	0	0	0	0
ENSG00000235778	0	0	0	0	0	0
ENSG00000235779	2	1	2	2	0	2
ENSG00000235782	0	0	0	0	0	0
ENSG00000235785	0	1	0	0	0	1
ENSG00000235795	4	4	0	0	9	1
ENSG00000235797	0	0	0	0	0	0
ENSG00000235804	0	0	0	0	0	0
ENSG00000235806	2	3	0	0	0	3
ENSG00000235810	0	0	0	0	0	0
ENSG00000235811	0	0	0	0	0	0
ENSG00000235813	2	1	0	5	0	1
ENSG00000235815	0	0	0	0	0	0
ENSG00000235817	0	2	0	2	0	0
ENSG00000235819	0	0	0	0	0	0
ENSG00000235820	0	0	0	0	1	2
ENSG00000235833	0	1	2	0	2	6
ENSG00000235834	5	2	2	0	1	10
ENSG00000235837	2	5	13	5	12	5
ENSG00000235840	0	1	0	0	0	0
ENSG00000235843	0	0	0	0	0	0
ENSG00000235845	0	0	0	0	0	0
ENSG00000235852	169	110	124	128	105	78
ENSG00000235858	0	0	0	0	0	0
ENSG00000235859	54	27	49	70	53	59
ENSG00000235861	0	2	0	0	0	0
ENSG00000235862	2	0	0	0	1	1
ENSG00000235869	0	0	0	0	0	0
ENSG00000235871	0	0	0	0	0	0
ENSG00000235872	75	64	99	82	109	138
ENSG00000235877	0	0	0	0	0	0
ENSG00000235880	0	0	0	0	0	0
ENSG00000235881	0	3	2	2	0	2
ENSG00000235886	0	0	0	0	0	0
ENSG00000235893	1	0	0	0	0	5
ENSG00000235895	0	0	0	0	0	0
ENSG00000235901	0	0	0	0	0	0
ENSG00000235902	0	0	0	0	0	0
ENSG00000235907	0	0	0	1	1	0
ENSG00000235911	2	0	0	0	0	0
ENSG00000235912	0	0	0	0	0	0
ENSG00000235922	0	0	0	0	0	0
ENSG00000235932	0	0	0	0	0	0
ENSG00000235934	4	0	4	0	0	0
ENSG00000235939	0	0	0	0	0	0
ENSG00000235945	0	0	2	0	0	0
ENSG00000235951	0	0	0	0	0	0
ENSG00000235952	0	0	0	0	0	0
ENSG00000235959	3	0	2	2	4	5
ENSG00000235965	0	0	0	0	0	0
ENSG00000235972	0	0	0	0	0	0
ENSG00000235978	7	7	12	6	2	2
ENSG00000235979	8	4	3	2	8	6
ENSG00000235981	0	1	0	0	0	0
ENSG00000235988	0	0	0	0	0	0
ENSG00000235991	3	3	2	0	0	0
ENSG00000235993	0	0	0	0	0	0
ENSG00000235994	0	0	0	2	0	0
ENSG00000235996	0	0	0	0	0	0
ENSG00000236003	0	0	0	4	0	0
ENSG00000236004	0	0	0	0	0	0
ENSG00000236005	0	0	0	0	0	0
ENSG00000236006	0	2	0	0	0	0
ENSG00000236009	0	0	0	0	0	0
ENSG00000236015	17	22	13	3	9	15
ENSG00000236018	2	1	0	1	0	0
ENSG00000236022	4	1	2	2	1	0
ENSG00000236025	0	0	0	0	0	0
ENSG00000236026	0	0	0	0	0	0
ENSG00000236028	0	0	0	0	0	0
ENSG00000236031	5	6	1	5	0	0
ENSG00000236042	0	0	0	0	0	0
ENSG00000236045	0	0	0	0	0	0
ENSG00000236046	0	0	0	0	0	0
ENSG00000236064	41	29	40	27	26	18
ENSG00000236065	5	0	0	0	0	0
ENSG00000236069	0	0	0	0	0	0
ENSG00000236073	0	0	1	0	0	0
ENSG00000236075	0	0	0	0	0	0
ENSG00000236079	0	0	0	0	0	0
ENSG00000236095	1	1	6	0	0	5
ENSG00000236098	30	19	39	25	27	41
ENSG00000236099	0	0	0	0	0	0
ENSG00000236102	0	0	0	0	0	0
ENSG00000236106	0	0	0	0	0	0
ENSG00000236108	0	0	4	0	0	0
ENSG00000236109	0	0	0	0	0	0
ENSG00000236114	0	0	0	0	0	1
ENSG00000236115	0	2	0	3	1	6
ENSG00000236116	0	0	0	0	0	0
ENSG00000236118	0	0	0	0	0	0
ENSG00000236119	0	0	1	0	0	0
ENSG00000236120	3	0	1	2	0	1
ENSG00000236129	0	0	0	0	0	0
ENSG00000236132	0	0	0	2	0	2
ENSG00000236140	0	0	0	0	0	0
ENSG00000236141	0	0	0	0	0	0
ENSG00000236145	0	0	2	0	10	0
ENSG00000236146	0	0	0	0	0	0
ENSG00000236151	0	0	0	0	0	0
ENSG00000236154	1	0	0	0	0	0
ENSG00000236159	2	0	0	1	0	0
ENSG00000236160	0	0	0	0	0	0
ENSG00000236162	0	0	0	0	0	0
ENSG00000236164	0	0	0	0	0	0
ENSG00000236168	0	0	0	0	0	0
ENSG00000236173	2	0	0	0	0	0
ENSG00000236180	0	0	0	0	0	0
ENSG00000236182	0	2	0	0	0	0
ENSG00000236190	0	0	0	0	0	0
ENSG00000236194	13	0	11	5	12	9
ENSG00000236205	0	0	0	0	0	0
ENSG00000236206	1	0	0	0	0	1
ENSG00000236209	12	5	7	4	7	8
ENSG00000236212	0	0	2	0	0	0
ENSG00000236213	8	7	20	9	7	16
ENSG00000236226	0	0	0	0	0	0
ENSG00000236230	1	1	0	0	0	0
ENSG00000236231	0	0	0	0	0	0
ENSG00000236234	2	0	1	2	0	1
ENSG00000236235	0	0	0	0	0	0
ENSG00000236238	0	1	1	0	0	2
ENSG00000236241	0	0	0	0	0	0
ENSG00000236246	0	0	0	0	0	0
ENSG00000236248	0	0	0	0	0	0
ENSG00000236252	0	0	0	0	0	2
ENSG00000236255	267	135	178	139	151	137
ENSG00000236261	1	0	0	0	0	1
ENSG00000236263	0	0	0	0	0	0
ENSG00000236266	12	2	5	3	1	7
ENSG00000236267	0	0	0	0	0	0
ENSG00000236274	0	0	0	0	0	0
ENSG00000236283	25	5	20	9	13	15
ENSG00000236295	0	0	0	0	0	0
ENSG00000236299	0	0	0	0	0	0
ENSG00000236304	0	0	0	0	0	0
ENSG00000236308	9	2	4	3	4	2
ENSG00000236317	0	0	0	0	0	0
ENSG00000236319	0	0	0	0	0	0
ENSG00000236326	0	0	0	0	0	0
ENSG00000236327	0	0	0	0	0	0
ENSG00000236332	0	0	0	0	0	0
ENSG00000236335	0	0	0	0	0	0
ENSG00000236341	0	0	0	0	0	0
ENSG00000236347	0	0	0	0	0	0
ENSG00000236352	0	0	0	0	0	3
ENSG00000236356	0	0	0	0	0	0
ENSG00000236358	4	3	0	0	0	2
ENSG00000236364	24	12	13	18	9	12
ENSG00000236366	13	17	5	4	8	7
ENSG00000236372	0	1	0	0	0	0
ENSG00000236376	0	0	0	0	0	0
ENSG00000236377	2	0	0	0	0	0
ENSG00000236378	0	0	0	0	0	0
ENSG00000236385	0	0	0	0	0	0
ENSG00000236386	0	0	0	0	0	0
ENSG00000236387	0	0	0	0	0	3
ENSG00000236389	0	0	1	0	0	0
ENSG00000236390	7	1	0	0	0	1
ENSG00000236391	0	2	0	0	1	0
ENSG00000236393	5	2	2	1	0	3
ENSG00000236394	0	0	0	0	2	0
ENSG00000236395	0	0	0	0	0	0
ENSG00000236403	0	0	0	0	0	0
ENSG00000236408	0	0	0	0	0	0
ENSG00000236412	0	0	0	0	0	0
ENSG00000236413	0	0	0	0	0	0
ENSG00000236414	0	0	0	0	0	0
ENSG00000236422	0	0	0	0	0	0
ENSG00000236425	0	0	0	0	0	0
ENSG00000236426	1	0	0	1	4	2
ENSG00000236431	5	1	1	0	2	1
ENSG00000236434	1	0	3	0	0	0
ENSG00000236439	1	0	0	0	0	0
ENSG00000236449	3	0	3	0	0	0
ENSG00000236450	0	0	0	0	0	0
ENSG00000236451	4	0	0	1	0	1
ENSG00000236452	0	0	0	0	0	0
ENSG00000236453	584	346	440	407	382	410
ENSG00000236456	1	1	0	0	0	0
ENSG00000236457	0	0	0	0	0	0
ENSG00000236461	4	0	0	0	0	0
ENSG00000236468	0	0	0	1	1	0
ENSG00000236469	0	0	0	0	0	0
ENSG00000236472	3	0	0	0	0	0
ENSG00000236476	0	0	0	0	0	0
ENSG00000236478	4	0	0	1	0	1
ENSG00000236487	0	0	0	0	0	0
ENSG00000236489	1	0	0	0	0	0
ENSG00000236491	0	0	0	0	0	0
ENSG00000236494	10	1	7	4	1	5
ENSG00000236495	0	0	0	0	0	0
ENSG00000236498	0	4	2	0	1	1
ENSG00000236501	19	10	12	3	6	3
ENSG00000236504	0	0	0	0	0	0
ENSG00000236505	0	0	0	0	0	0
ENSG00000236507	0	0	0	0	0	0
ENSG00000236510	1	1	2	0	2	1
ENSG00000236512	1	0	0	0	0	0
ENSG00000236513	0	0	0	0	0	0
ENSG00000236514	0	1	2	0	0	0
ENSG00000236525	0	0	0	0	0	0
ENSG00000236528	2	7	9	0	2	12
ENSG00000236529	21	7	6	16	5	13
ENSG00000236531	0	1	1	3	0	0
ENSG00000236536	2	0	2	8	1	0
ENSG00000236540	11	6	20	21	15	21
ENSG00000236543	0	0	0	0	0	0
ENSG00000236545	1	5	3	2	3	0
ENSG00000236550	0	0	0	0	0	0
ENSG00000236555	0	0	0	0	0	0
ENSG00000236556	0	0	0	0	0	0
ENSG00000236571	0	1	0	1	0	0
ENSG00000236572	2	0	1	0	1	0
ENSG00000236574	0	0	0	0	0	0
ENSG00000236576	0	0	0	1	3	0
ENSG00000236580	0	0	0	0	0	0
ENSG00000236583	0	0	1	0	0	0
ENSG00000236587	2	1	0	1	0	1
ENSG00000236601	0	0	0	0	0	0
ENSG00000236605	3	0	0	0	1	0
ENSG00000236606	0	0	0	0	0	0
ENSG00000236615	0	0	0	0	0	0
ENSG00000236627	0	0	0	0	0	0
ENSG00000236634	2	0	0	0	0	0
ENSG00000236636	0	0	0	0	0	0
ENSG00000236638	0	0	0	0	0	0
ENSG00000236641	3	1	0	0	1	6
ENSG00000236642	0	0	0	0	0	0
ENSG00000236643	1	4	3	0	0	1
ENSG00000236647	0	0	0	0	0	0
ENSG00000236654	0	0	0	0	0	0
ENSG00000236656	0	0	0	0	0	0
ENSG00000236657	0	0	0	0	0	0
ENSG00000236662	3	0	2	0	6	1
ENSG00000236664	0	0	0	0	0	0
ENSG00000236665	1	0	0	0	0	0
ENSG00000236673	14	10	18	3	13	8
ENSG00000236674	0	0	0	0	0	0
ENSG00000236676	0	0	0	0	0	0
ENSG00000236680	0	0	0	0	0	0
ENSG00000236687	0	0	0	0	0	0
ENSG00000236690	0	0	0	0	0	0
ENSG00000236701	0	0	0	0	0	0
ENSG00000236710	0	0	0	0	0	0
ENSG00000236712	0	0	0	0	0	2
ENSG00000236713	0	0	0	0	0	4
ENSG00000236716	0	0	0	0	0	0
ENSG00000236717	0	0	0	0	0	0
ENSG00000236722	0	0	0	0	0	0
ENSG00000236723	0	3	2	3	6	1
ENSG00000236724	0	0	1	0	0	0
ENSG00000236731	0	0	0	0	0	0
ENSG00000236732	2	2	0	0	0	1
ENSG00000236733	0	0	0	0	0	0
ENSG00000236740	8	2	4	5	8	13
ENSG00000236741	0	0	0	0	0	0
ENSG00000236744	0	0	0	0	0	0
ENSG00000236748	0	0	0	0	0	0
ENSG00000236750	1	0	2	1	0	2
ENSG00000236754	4	1	7	10	3	15
ENSG00000236760	0	0	0	0	0	0
ENSG00000236768	0	0	0	0	0	0
ENSG00000236770	0	0	0	0	0	0
ENSG00000236771	0	0	0	0	0	0
ENSG00000236772	27	22	12	35	25	30
ENSG00000236773	0	0	0	0	0	0
ENSG00000236775	0	0	0	0	0	0
ENSG00000236777	0	0	0	0	0	0
ENSG00000236779	0	0	0	1	3	0
ENSG00000236792	0	0	0	0	0	0
ENSG00000236796	0	0	0	0	0	1
ENSG00000236800	0	0	0	0	0	0
ENSG00000236807	0	0	0	0	0	0
ENSG00000236814	6	0	0	0	0	0
ENSG00000236817	0	0	0	0	0	0
ENSG00000236823	0	0	0	0	0	0
ENSG00000236829	12	8	3	6	1	4
ENSG00000236833	8	9	2	1	0	5
ENSG00000236837	3	0	0	0	0	0
ENSG00000236838	0	0	0	0	0	0
ENSG00000236839	5	1	9	0	8	9
ENSG00000236841	0	0	0	0	1	1
ENSG00000236842	0	4	3	2	1	0
ENSG00000236844	0	0	0	0	0	0
ENSG00000236846	0	0	0	0	0	0
ENSG00000236847	5	3	5	0	0	0
ENSG00000236854	0	1	0	0	0	0
ENSG00000236856	0	0	0	0	0	0
ENSG00000236858	0	0	0	0	0	3
ENSG00000236864	0	0	0	0	0	0
ENSG00000236867	6	0	0	0	6	2
ENSG00000236874	0	0	0	0	0	0
ENSG00000236881	0	0	0	0	0	0
ENSG00000236883	0	0	0	0	0	0
ENSG00000236885	2	2	2	0	9	0
ENSG00000236887	0	0	0	0	0	0
ENSG00000236889	2	0	1	0	1	0
ENSG00000236890	2	0	0	0	0	2
ENSG00000236892	0	0	0	0	0	0
ENSG00000236896	4	2	4	1	5	1
ENSG00000236897	0	0	0	0	0	0
ENSG00000236903	0	0	0	0	0	0
ENSG00000236905	0	0	0	0	0	0
ENSG00000236907	0	0	0	0	0	1
ENSG00000236911	0	0	0	0	0	0
ENSG00000236920	0	0	0	0	0	0
ENSG00000236921	0	0	0	0	0	0
ENSG00000236924	15	19	22	19	24	16
ENSG00000236928	1	0	2	0	0	0
ENSG00000236935	2	0	0	1	1	0
ENSG00000236936	3	4	1	5	2	11
ENSG00000236938	15	2	5	3	8	4
ENSG00000236940	0	1	0	0	0	0
ENSG00000236941	0	1	0	0	0	1
ENSG00000236942	3	1	0	1	0	1
ENSG00000236948	4	1	0	2	4	4
ENSG00000236951	0	0	0	0	0	0
ENSG00000236957	0	0	0	0	0	1
ENSG00000236958	0	0	0	0	0	0
ENSG00000236960	0	0	0	0	0	0
ENSG00000236961	0	0	0	0	0	0
ENSG00000236966	0	0	0	0	0	0
ENSG00000236968	0	0	0	0	0	0
ENSG00000236978	0	0	0	0	0	0
ENSG00000236985	0	0	0	0	0	0
ENSG00000236986	0	1	5	1	0	3
ENSG00000236989	0	0	0	0	0	0
ENSG00000236990	0	0	2	1	0	0
ENSG00000236998	0	0	0	2	0	1
ENSG00000237002	0	0	0	0	2	0
ENSG00000237003	0	0	0	0	0	0
ENSG00000237006	0	0	1	0	0	0
ENSG00000237011	0	0	0	0	0	0
ENSG00000237015	8	8	2	2	3	3
ENSG00000237016	2	0	0	0	0	1
ENSG00000237019	0	0	0	0	0	0
ENSG00000237026	0	0	0	0	0	0
ENSG00000237027	0	0	0	1	0	0
ENSG00000237031	0	0	0	0	0	0
ENSG00000237035	0	0	0	0	0	0
ENSG00000237061	1	0	1	0	0	0
ENSG00000237062	0	0	0	0	0	0
ENSG00000237063	0	0	0	0	0	0
ENSG00000237070	0	0	0	0	0	0
ENSG00000237072	0	0	0	0	0	0
ENSG00000237073	7	0	0	3	0	2
ENSG00000237076	0	1	1	0	0	0
ENSG00000237083	0	0	0	0	0	0
ENSG00000237085	0	0	0	0	0	0
ENSG00000237087	0	0	0	0	0	1
ENSG00000237093	0	1	0	0	0	0
ENSG00000237094	173	111	163	98	90	123
ENSG00000237101	7	2	4	2	2	4
ENSG00000237107	0	0	0	0	0	0
ENSG00000237108	0	0	0	0	0	0
ENSG00000237115	3	1	2	0	2	6
ENSG00000237120	0	0	0	0	0	0
ENSG00000237126	7	4	7	4	1	5
ENSG00000237127	0	0	0	0	0	0
ENSG00000237131	0	0	0	0	0	0
ENSG00000237137	0	0	0	0	0	0
ENSG00000237153	1	3	1	1	4	4
ENSG00000237158	0	0	1	1	1	0
ENSG00000237160	0	0	0	0	0	0
ENSG00000237161	0	0	3	0	0	1
ENSG00000237163	0	0	0	0	0	0
ENSG00000237167	0	0	0	0	1	0
ENSG00000237171	0	0	0	0	0	0
ENSG00000237173	3	0	0	0	0	0
ENSG00000237174	15	0	0	2	5	2
ENSG00000237176	0	0	0	0	0	0
ENSG00000237182	0	0	0	0	0	0
ENSG00000237186	0	1	0	0	0	0
ENSG00000237188	7	5	3	14	5	0
ENSG00000237193	0	0	0	0	0	0
ENSG00000237202	0	0	0	0	0	0
ENSG00000237208	0	0	0	0	0	0
ENSG00000237210	1	0	0	2	2	0
ENSG00000237212	0	2	1	0	4	2
ENSG00000237214	0	0	0	0	0	0
ENSG00000237217	2	0	6	0	3	0
ENSG00000237220	0	0	0	0	1	0
ENSG00000237224	0	0	0	0	0	0
ENSG00000237227	0	0	0	0	0	0
ENSG00000237234	0	0	0	0	0	0
ENSG00000237236	0	0	0	0	0	0
ENSG00000237249	0	0	0	0	0	0
ENSG00000237250	0	0	0	0	0	2
ENSG00000237251	0	2	0	0	1	0
ENSG00000237261	0	0	0	0	0	0
ENSG00000237262	0	0	0	0	0	0
ENSG00000237265	0	0	0	0	4	2
ENSG00000237268	0	0	0	0	0	0
ENSG00000237271	0	1	0	0	0	0
ENSG00000237280	0	0	0	1	2	2
ENSG00000237283	13	7	13	4	13	12
ENSG00000237293	0	0	0	0	0	0
ENSG00000237297	0	0	0	0	0	0
ENSG00000237299	0	0	0	0	0	0
ENSG00000237301	23	14	20	22	5	18
ENSG00000237308	0	0	0	0	0	0
ENSG00000237311	0	0	0	0	0	0
ENSG00000237312	0	2	0	0	0	0
ENSG00000237316	0	0	0	0	0	0
ENSG00000237317	0	0	0	0	0	0
ENSG00000237319	1	0	0	0	0	0
ENSG00000237320	0	0	0	0	0	0
ENSG00000237321	0	0	0	0	0	0
ENSG00000237323	0	0	0	0	0	0
ENSG00000237324	0	0	0	0	0	0
ENSG00000237325	0	0	0	0	0	0
ENSG00000237326	0	0	0	0	0	0
ENSG00000237329	0	0	0	0	0	0
ENSG00000237336	0	0	0	0	0	0
ENSG00000237342	0	0	0	0	0	0
ENSG00000237343	0	0	0	0	0	0
ENSG00000237345	0	0	0	0	0	0
ENSG00000237346	0	0	0	0	0	0
ENSG00000237347	0	0	0	0	0	0
ENSG00000237348	0	0	0	0	0	0
ENSG00000237349	0	0	0	0	0	0
ENSG00000237356	17	13	23	18	10	12
ENSG00000237358	0	0	0	0	0	0
ENSG00000237359	0	4	0	5	0	0
ENSG00000237363	0	0	0	0	0	0
ENSG00000237365	0	0	0	0	0	0
ENSG00000237370	0	0	0	0	0	5
ENSG00000237371	1	0	0	0	0	0
ENSG00000237372	0	0	0	0	0	0
ENSG00000237377	0	0	0	0	0	0
ENSG00000237378	0	0	0	0	0	0
ENSG00000237385	2	0	0	0	0	0
ENSG00000237387	0	0	0	0	0	0
ENSG00000237389	0	0	0	0	0	2
ENSG00000237390	3	0	0	2	0	4
ENSG00000237400	0	0	0	0	0	0
ENSG00000237407	0	0	0	0	0	0
ENSG00000237409	0	0	3	0	0	0
ENSG00000237413	6	8	0	0	3	2
ENSG00000237414	2	0	0	0	0	0
ENSG00000237418	1	0	0	0	0	0
ENSG00000237419	0	0	0	0	0	0
ENSG00000237422	5	1	1	3	5	2
ENSG00000237429	2	0	0	3	0	0
ENSG00000237434	0	0	0	0	0	0
ENSG00000237439	0	0	0	0	0	0
ENSG00000237444	0	0	0	1	3	3
ENSG00000237445	0	0	0	0	0	0
ENSG00000237453	1	0	0	0	0	0
ENSG00000237461	3	2	3	1	0	5
ENSG00000237464	0	0	0	1	0	0
ENSG00000237471	5	0	3	0	1	0
ENSG00000237472	0	0	0	0	0	0
ENSG00000237473	0	1	4	5	3	2
ENSG00000237477	0	0	0	0	0	0
ENSG00000237478	0	0	0	0	0	0
ENSG00000237479	0	0	0	0	0	0
ENSG00000237480	18	5	11	0	15	10
ENSG00000237481	2	5	3	2	1	5
ENSG00000237493	2	5	1	1	3	0
ENSG00000237498	1	0	1	1	0	0
ENSG00000237500	0	0	0	0	0	0
ENSG00000237501	0	0	0	0	0	0
ENSG00000237503	0	0	0	0	0	0
ENSG00000237525	2	0	3	3	0	3
ENSG00000237527	0	0	0	0	0	0
ENSG00000237529	0	4	4	3	3	0
ENSG00000237530	0	0	0	0	0	0
ENSG00000237531	0	0	3	0	2	0
ENSG00000237532	0	0	0	0	0	0
ENSG00000237539	0	0	0	0	0	0
ENSG00000237550	3314	4210	7842	4738	5640	4081
ENSG00000237551	0	0	0	0	0	0
ENSG00000237553	0	0	0	0	0	0
ENSG00000237555	0	0	0	0	0	0
ENSG00000237566	0	0	0	0	0	0
ENSG00000237568	0	0	0	0	0	0
ENSG00000237572	0	0	0	0	0	0
ENSG00000237577	0	0	0	0	0	0
ENSG00000237581	0	0	0	0	0	0
ENSG00000237586	0	0	2	0	0	2
ENSG00000237588	1	0	0	0	2	2
ENSG00000237590	0	0	0	0	0	0
ENSG00000237593	0	0	0	0	0	0
ENSG00000237596	21	10	14	3	7	14
ENSG00000237601	0	0	0	0	0	0
ENSG00000237604	0	0	0	0	0	0
ENSG00000237606	0	0	0	1	0	0
ENSG00000237611	1	1	3	2	0	0
ENSG00000237612	0	0	0	0	0	0
ENSG00000237614	0	0	0	0	0	0
ENSG00000237617	0	0	0	0	0	0
ENSG00000237626	0	0	0	0	0	0
ENSG00000237633	0	0	3	4	7	2
ENSG00000237639	0	0	0	0	0	0
ENSG00000237640	0	0	0	1	0	0
ENSG00000237645	0	0	0	0	0	0
ENSG00000237653	2	0	0	0	0	0
ENSG00000237654	0	1	0	1	2	0
ENSG00000237655	2	0	0	0	0	0
ENSG00000237666	0	0	0	0	0	0
ENSG00000237669	0	0	0	0	0	0
ENSG00000237685	3	2	3	0	0	0
ENSG00000237689	1	2	2	3	2	0
ENSG00000237699	0	0	4	0	0	0
ENSG00000237704	0	0	2	0	0	0
ENSG00000237705	0	0	1	2	0	0
ENSG00000237707	0	0	0	0	0	0
ENSG00000237713	9	2	10	2	0	4
ENSG00000237716	6	2	0	3	1	3
ENSG00000237717	0	0	0	0	0	0
ENSG00000237718	4	3	0	0	6	8
ENSG00000237719	14	8	20	10	20	8
ENSG00000237720	1	0	0	0	0	1
ENSG00000237729	0	0	0	0	0	0
ENSG00000237734	0	0	0	0	0	0
ENSG00000237735	0	0	0	4	0	7
ENSG00000237741	0	0	0	0	0	0
ENSG00000237747	0	1	0	0	0	0
ENSG00000237749	0	2	0	0	1	0
ENSG00000237754	0	1	0	0	0	0
ENSG00000237756	8	2	1	0	0	0
ENSG00000237759	0	0	0	0	0	0
ENSG00000237760	0	0	0	1	0	0
ENSG00000237761	0	0	0	0	0	0
ENSG00000237768	0	0	0	0	0	1
ENSG00000237773	16	14	18	17	11	11
ENSG00000237774	7	0	1	0	0	0
ENSG00000237783	0	0	0	0	0	0
ENSG00000237788	1	4	4	0	5	3
ENSG00000237798	0	0	0	0	0	0
ENSG00000237810	0	0	0	0	0	0
ENSG00000237813	16	5	10	2	5	12
ENSG00000237832	0	0	0	0	0	0
ENSG00000237835	0	0	0	0	0	0
ENSG00000237837	0	0	0	0	0	0
ENSG00000237843	0	0	0	0	0	0
ENSG00000237844	1	3	1	0	0	1
ENSG00000237845	0	0	0	0	0	0
ENSG00000237846	15	6	5	3	1	1
ENSG00000237848	0	1	0	0	0	0
ENSG00000237851	0	0	0	0	0	0
ENSG00000237852	1	5	1	0	3	0
ENSG00000237856	0	0	0	0	0	0
ENSG00000237861	0	0	3	0	0	2
ENSG00000237862	14	21	11	11	28	22
ENSG00000237868	0	0	0	0	0	0
ENSG00000237870	23	12	16	23	28	14
ENSG00000237874	0	0	0	0	0	0
ENSG00000237875	0	0	0	0	0	0
ENSG00000237884	0	0	0	0	0	0
ENSG00000237885	0	0	0	0	0	0
ENSG00000237888	0	0	0	0	0	0
